,AccidentArea,Sex,Fault,PoliceReportFiled,WitnessPresent,AgentType,Make,MaritalStatus,PolicyType,VehiclePrice,Days_Policy_Accident,PastNumberOfClaims,AgeOfVehicle,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,DriverRating,Deductible,Age,delay_weeks,FraudFound_P
14065,1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,0.0,4.0,2.0,6.0,3.0,0.0,0.0,3.0,400.0,-0.33170728308626385,0.6021396469418442,0
6220,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.4896894788856461,0.5611646959685037,0
10190,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.9636360662837931,0.5611646959685037,0
14183,1.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.3234321291912575,3.0,4.0,2.0,7.0,3.0,0.0,0.0,4.0,400.0,0.7741680875094122,0.5611646959685037,0
3633,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,1.0,3.0,1.0,0.0,0.0,2.0,400.0,-0.8056538704844107,0.5611646959685037,0
2449,1.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,0.3234321291912575,1.0,4.0,1.0,7.0,0.0,0.0,0.0,4.0,400.0,0.14223930431188306,0.5611646959685037,0
8111,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.2649977300732862,1.0,4.0,2.0,5.0,2.0,0.0,0.0,3.0,400.0,-0.9636360662837931,-1.4466079017251785,1
10237,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,1.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,400.0,-0.09473398938719041,-1.7744075095119023,0
12129,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.8056538704844107,-1.7744075095119023,0
6591,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.2649977300732862,5.0,4.0,1.0,6.0,2.0,0.0,0.0,2.0,400.0,0.9321502833087946,0.5611646959685037,0
7515,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,2.0,4.0,0.0,7.0,2.0,0.0,0.0,3.0,400.0,0.9321502833087946,0.5611646959685037,0
1513,1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,400.0,0.2212304022115742,0.6840895488885251,0
13876,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.3234321291912575,5.0,4.0,2.0,5.0,3.0,0.0,0.0,1.0,400.0,-1.1216182620831754,0.6840895488885251,0
5140,0.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.36215059342369804,5.0,4.0,1.0,7.0,3.0,0.0,0.0,1.0,400.0,0.6951769896097211,0.5611646959685037,0
12615,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,2.0,4.0,3.0,6.0,0.0,0.0,0.0,2.0,400.0,0.30022150011126536,0.5611646959685037,0
7365,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.2649977300732862,5.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,400.0,1.169123577007868,-1.7744075095119023,0
2393,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,1.0,4.0,1.0,3.0,400.0,-0.8846449683841019,0.5611646959685037,0
2621,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,400.0,1.169123577007868,0.5611646959685037,0
2982,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.2649977300732862,1.0,4.0,1.0,4.0,0.0,0.0,0.0,3.0,400.0,-1.3585915557822488,-1.7334325585385617,0
1279,1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,3.0,7.0,0.0,0.0,0.0,4.0,400.0,0.30022150011126536,0.5611646959685037,0
9040,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.36215059342369804,1.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.410698380985955,-1.6924576075652213,0
4021,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.022050716648291068,5.0,4.0,1.0,7.0,3.0,0.0,0.0,4.0,400.0,0.6951769896097211,0.6021396469418442,0
11311,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.2649977300732862,5.0,4.0,1.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.5686805767853373,0.5611646959685037,1
3146,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,2.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,400.0,-0.9636360662837931,0.5611646959685037,0
5011,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.2649977300732862,1.0,4.0,1.0,5.0,1.0,0.0,0.0,4.0,400.0,-0.33170728308626385,-1.6924576075652213,0
2599,1.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.2649977300732862,2.0,4.0,2.0,6.0,3.0,0.0,0.0,3.0,400.0,-0.9636360662837931,-1.8153824604852427,0
9580,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,1.0,4.0,1.0,7.0,3.0,0.0,0.0,1.0,400.0,-0.33170728308626385,0.6021396469418442,0
14441,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,400.0,1.169123577007868,0.5611646959685037,0
12206,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,0.0,4.0,1.0,7.0,0.0,0.0,0.0,4.0,400.0,2.6699544371019996,0.5611646959685037,0
8615,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0,400.0,-0.17372508728688155,0.6021396469418442,0
5975,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.3234321291912575,2.0,4.0,2.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.8056538704844107,0.6021396469418442,0
5409,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,3.0,6.0,0.0,0.0,0.0,3.0,400.0,0.06324820641219189,0.6021396469418442,0
7441,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,3.0,7.0,3.0,0.0,0.0,1.0,400.0,2.3539900455032354,-1.651482656591881,0
13921,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,1.0,4.0,2.0,6.0,2.0,0.0,0.0,3.0,400.0,0.37921259801095647,0.6021396469418442,0
344,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.2649977300732862,1.0,4.0,1.0,7.0,2.0,0.0,0.0,2.0,400.0,1.5640790665063238,0.5611646959685037,0
14155,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,400.0,1.0111413812084857,0.5611646959685037,0
11003,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.3234321291912575,1.0,4.0,2.0,4.0,0.0,4.0,1.0,1.0,400.0,-1.2006093599828664,0.6021396469418442,0
1870,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,0.0,6.0,3.0,0.0,0.0,2.0,400.0,0.14223930431188306,0.5611646959685037,0
7060,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,3.0,6.0,0.0,0.0,0.0,3.0,400.0,0.37921259801095647,0.5611646959685037,0
9457,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,1.0,4.0,2.0,4.0,3.0,0.0,0.0,2.0,400.0,-0.5686805767853373,0.5611646959685037,0
7672,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,2.0,4.0,1.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.2527161851865727,0.6021396469418442,0
12299,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,2.0,4.0,1.0,7.0,0.0,0.0,2.0,3.0,400.0,0.14223930431188306,0.6021396469418442,0
9906,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,1.0,7.0,0.0,0.0,0.0,2.0,400.0,2.274998947603544,0.6021396469418442,0
10081,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,0.0,6.0,1.0,0.0,0.0,4.0,400.0,-0.4896894788856461,0.6431145979151847,0
7873,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,400.0,0.9321502833087946,-1.6924576075652213,0
4718,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,3.0,0.0,0.0,2.0,400.0,1.3271057728072504,-1.6924576075652213,0
14732,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.3234321291912575,2.0,4.0,1.0,4.0,0.0,0.0,0.0,3.0,400.0,-0.9636360662837931,0.6021396469418442,0
13344,1.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.3234321291912575,2.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.17372508728688155,0.6021396469418442,0
8853,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.17372508728688155,-1.8153824604852427,1
2940,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,2.0,5.0,1.0,0.0,0.0,4.0,400.0,-0.8846449683841019,-0.01248461765826265,0
13571,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3234321291912575,2.0,4.0,3.0,6.0,3.0,0.0,0.0,2.0,400.0,-0.015742891487499255,-1.8153824604852427,0
1185,1.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.2649977300732862,0.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,400.0,-1.43758265368194,0.5611646959685037,0
1313,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,400.0,-0.2527161851865727,0.5611646959685037,0
6104,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36215059342369804,2.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.09473398938719041,-1.6105077056185404,1
9006,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,400.0,-1.1216182620831754,0.6431145979151847,0
10448,1.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.2649977300732862,0.0,4.0,0.0,5.0,2.0,0.0,0.0,2.0,400.0,-0.9636360662837931,0.5611646959685037,0
11957,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,400.0,-1.9115292410800868,-1.8153824604852427,0
6295,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,1.0,7.0,0.0,0.0,0.0,2.0,400.0,1.8800434581050884,0.5611646959685037,0
15168,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,3.0,0.0,0.0,4.0,400.0,1.0111413812084857,0.6431145979151847,0
12572,1.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.3234321291912575,5.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,400.0,0.6951769896097211,0.5611646959685037,0
6551,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,2.0,2.0,1.0,4.0,400.0,-0.33170728308626385,-1.4056329507518381,0
6923,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,2.0,0.0,0.0,1.0,400.0,-0.33170728308626385,0.5611646959685037,0
6277,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,400.0,2.5119722413026175,0.6431145979151847,1
4262,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.3234321291912575,1.0,4.0,2.0,3.0,1.0,4.0,1.0,2.0,400.0,-1.2796004578825577,0.5611646959685037,0
8378,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.022569557040015564,5.0,4.0,0.0,5.0,3.0,4.0,1.0,2.0,400.0,-0.9636360662837931,0.6021396469418442,0
1795,1.0,0.0,1.0,0.0,0.0,0.0,18.0,1.0,0.36215059342369804,2.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,400.0,-0.410698380985955,0.5611646959685037,0
9346,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,1.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,400.0,0.5371947938103387,-1.5285578036718594,0
3461,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,2.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.9636360662837931,0.5611646959685037,1
8656,1.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.3234321291912575,5.0,4.0,2.0,7.0,3.0,0.0,0.0,3.0,400.0,1.4850879686066325,0.5611646959685037,0
5892,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,2.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,400.0,1.169123577007868,0.5611646959685037,0
10001,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.2649977300732862,2.0,4.0,2.0,4.0,1.0,0.0,0.0,1.0,400.0,-1.0426271641834841,0.6840895488885251,0
9098,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,2.0,0.0,0.0,4.0,400.0,0.06324820641219189,0.5611646959685037,0
10556,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,3.0,0.0,2.0,500.0,1.6430701644060148,-1.8153824604852427,0
8819,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,1.0,4.0,0.0,5.0,3.0,4.0,1.0,3.0,400.0,-0.015742891487499255,0.6431145979151847,0
9307,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,1.0,4.0,2.0,5.0,0.0,0.0,0.0,2.0,400.0,-0.410698380985955,0.5611646959685037,1
14324,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,1.0,4.0,1.0,4.0,0.0,0.0,0.0,2.0,400.0,-1.1216182620831754,0.5611646959685037,0
5029,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,5.0,4.0,3.0,4.0,2.0,0.0,0.0,3.0,400.0,-0.4896894788856461,-1.8563574114585832,0
4988,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,2.0,4.0,3.0,6.0,3.0,0.0,0.0,2.0,400.0,-0.33170728308626385,0.6021396469418442,0
6391,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,2.0,5.0,2.0,0.0,0.0,1.0,400.0,-0.5686805767853373,0.5611646959685037,0
682,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,2.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,400.0,-1.2006093599828664,0.6431145979151847,0
7585,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.36215059342369804,0.0,4.0,2.0,5.0,3.0,0.0,0.0,4.0,400.0,-0.9636360662837931,-1.8153824604852427,0
580,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,1.9590345560047795,0.5611646959685037,0
3746,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,3.0,0.0,0.0,4.0,400.0,-1.1216182620831754,0.5611646959685037,0
1704,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,1.0,7.0,0.0,0.0,0.0,2.0,700.0,-0.09473398938719041,0.6431145979151847,0
12311,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,0.0,0.0,0.0,4.0,400.0,0.7741680875094122,0.6021396469418442,0
5962,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,400.0,0.5371947938103387,-1.7334325585385617,0
762,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,5.0,4.0,3.0,7.0,3.0,0.0,0.0,2.0,400.0,0.06324820641219189,0.6021396469418442,0
1562,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.2649977300732862,2.0,4.0,0.0,5.0,1.0,0.0,0.0,2.0,400.0,-0.7266627725847196,-1.5695327546452,0
653,0.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,0.3234321291912575,3.0,3.0,3.0,6.0,0.0,0.0,0.0,2.0,400.0,0.2212304022115742,-1.8563574114585832,0
812,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,1.0,4.0,1.0,7.0,0.0,0.0,0.0,3.0,400.0,1.5640790665063238,-1.5285578036718594,0
8756,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,2.0,7.0,2.0,4.0,1.0,3.0,400.0,0.8531591854091034,0.6021396469418442,0
1928,0.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,0.36215059342369804,1.0,4.0,1.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.9636360662837931,-1.8563574114585832,0
14741,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,2.0,4.0,1.0,5.0,3.0,2.0,1.0,2.0,400.0,0.30022150011126536,0.6021396469418442,0
830,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,2.0,4.0,3.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.09473398938719041,0.5611646959685037,1
13156,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,3.0,0.0,0.0,4.0,400.0,0.30022150011126536,0.6021396469418442,0
4650,1.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,0.36215059342369804,2.0,4.0,2.0,5.0,3.0,0.0,0.0,1.0,400.0,-1.0426271641834841,0.5611646959685037,0
12537,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,1.0,4.0,1.0,7.0,1.0,0.0,0.0,3.0,400.0,0.6951769896097211,-1.5695327546452,0
4997,1.0,1.0,1.0,0.0,0.0,0.0,15.0,2.0,0.3234321291912575,2.0,4.0,3.0,6.0,3.0,3.0,1.0,2.0,500.0,-0.2527161851865727,0.6021396469418442,0
7987,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,1.0,4.0,1.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.8056538704844107,0.5611646959685037,0
8023,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,2.0,0.0,0.0,1.0,400.0,1.2481146749075591,0.5611646959685037,0
15015,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,1.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,400.0,0.30022150011126536,0.5611646959685037,0
6364,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,1.0,4.0,2.0,5.0,3.0,0.0,0.0,4.0,400.0,-1.0426271641834841,0.6431145979151847,0
3204,1.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,1.0,4.0,3.0,4.0,0.0,0.0,0.0,2.0,400.0,-1.43758265368194,0.6021396469418442,0
3016,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,2.0,4.0,1.0,5.0,3.0,0.0,0.0,2.0,400.0,-0.8056538704844107,0.5611646959685037,0
12502,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,1.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.410698380985955,0.5611646959685037,1
1551,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,1.0,7.0,3.0,0.0,0.0,3.0,400.0,1.0901324791081768,-1.6105077056185404,0
7824,0.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,0.0,4.0,1.0,0.0,0.0,4.0,400.0,-0.2527161851865727,0.6021396469418442,0
7743,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,400.0,-1.0426271641834841,-1.8563574114585832,0
13588,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,5.0,4.0,1.0,6.0,2.0,0.0,0.0,1.0,400.0,-0.7266627725847196,0.5611646959685037,0
8464,1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,0.0,4.0,1.0,5.0,3.0,0.0,0.0,3.0,400.0,-0.8056538704844107,0.5611646959685037,1
4237,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,400.0,0.30022150011126536,0.5611646959685037,0
14519,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.3234321291912575,1.0,4.0,3.0,5.0,3.0,0.0,0.0,2.0,400.0,-0.6476716746850284,0.5611646959685037,0
2240,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,400.0,-1.8325381431803958,0.5611646959685037,0
11130,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,0.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,400.0,1.0901324791081768,0.5611646959685037,0
3630,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.36215059342369804,2.0,4.0,0.0,6.0,2.0,0.0,0.0,3.0,400.0,0.14223930431188306,0.5611646959685037,0
8,1.0,1.0,1.0,0.0,1.0,0.0,6.0,2.0,0.022569557040015564,5.0,4.0,0.0,5.0,2.0,0.0,0.0,4.0,400.0,-0.8056538704844107,0.6021396469418442,0
14236,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,400.0,0.06324820641219189,0.6021396469418442,0
13684,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,5.0,4.0,1.0,7.0,2.0,0.0,0.0,1.0,400.0,1.4850879686066325,0.5611646959685037,0
12203,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3234321291912575,1.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0,400.0,0.9321502833087946,0.5611646959685037,0
3336,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2649977300732862,2.0,4.0,1.0,7.0,3.0,0.0,0.0,1.0,400.0,2.827936632901382,0.6021396469418442,0
258,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,3.0,0.0,0.0,3.0,400.0,0.7741680875094122,0.5611646959685037,0
3251,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,1.0,6.0,1.0,0.0,0.0,1.0,400.0,-0.8846449683841019,-1.8153824604852427,0
11794,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,3.0,6.0,0.0,0.0,0.0,1.0,400.0,0.45820369591064763,-1.7744075095119023,0
521,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,400.0,-1.9115292410800868,0.5611646959685037,0
7171,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.022050716648291068,5.0,4.0,2.0,6.0,3.0,0.0,0.0,4.0,400.0,0.37921259801095647,0.5611646959685037,0
14734,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,0.0,4.0,1.0,7.0,1.0,0.0,0.0,4.0,400.0,2.9859188287007643,0.5611646959685037,0
2437,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.3234321291912575,2.0,4.0,1.0,5.0,0.0,0.0,0.0,4.0,400.0,0.06324820641219189,0.5611646959685037,0
3517,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.3234321291912575,2.0,4.0,2.0,5.0,3.0,0.0,0.0,3.0,400.0,-0.9636360662837931,0.5611646959685037,0
1912,1.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,0.3234321291912575,1.0,4.0,3.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.410698380985955,0.5611646959685037,0
8386,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,2.0,4.0,0.0,7.0,2.0,0.0,0.0,1.0,400.0,3.0649099266004556,0.5611646959685037,0
1231,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,400.0,0.9321502833087946,0.6021396469418442,1
209,0.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,0.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,400.0,-0.7266627725847196,-1.3236830488051572,0
11302,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,0.0,4.0,2.0,5.0,0.0,0.0,0.0,2.0,400.0,-1.1216182620831754,0.5611646959685037,0
5559,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,1.0,4.0,1.0,4.0,0.0,0.0,0.0,3.0,400.0,-1.516573751581631,0.5611646959685037,0
7671,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,400.0,-1.9115292410800868,0.6021396469418442,0
9835,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,1.0,2.0,0.0,7.0,0.0,0.0,0.0,4.0,400.0,0.5371947938103387,0.6021396469418442,0
10165,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,2.0,4.0,3.0,6.0,1.0,0.0,0.0,3.0,400.0,-0.4896894788856461,0.5611646959685037,0
