AccidentArea,Sex,Fault,PoliceReportFiled,WitnessPresent,AgentType,Make,MaritalStatus,PolicyType,VehiclePrice,Days_Policy_Accident,PastNumberOfClaims,AgeOfVehicle,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,DriverRating,Deductible,Age,delay_weeks,FraudFound_P
1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3234321291912575,1.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,400.0,-0.4896894788856461,-1.7744075095119023,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,2.0,0.0,0.0,1.0,400.0,1.5640790665063238,-1.2827080978318168,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,400.0,1.169123577007868,-0.9958834410184336,0
1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.022569557040015564,5.0,4.0,2.0,4.0,2.0,0.0,0.0,2.0,400.0,-0.8056538704844107,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,3.0,6.0,3.0,4.0,1.0,2.0,400.0,0.2212304022115742,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,400.0,0.2212304022115742,-1.8153824604852427,1
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,3.0,0.0,0.0,2.0,400.0,-0.5686805767853373,0.5611646959685037,0
0.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.2649977300732862,1.0,4.0,1.0,5.0,1.0,4.0,1.0,2.0,400.0,-0.9636360662837931,-1.651482656591881,1
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.33170728308626385,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,1.0,4.0,2.0,2.0,3.0,0.0,0.0,3.0,400.0,-1.7535470452807045,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.7266627725847196,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.3234321291912575,2.0,4.0,2.0,5.0,2.0,0.0,0.0,2.0,400.0,-1.0426271641834841,0.7250644998618656,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,2.0,4.0,2.0,6.0,3.0,0.0,0.0,4.0,400.0,0.06324820641219189,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,400.0,-0.410698380985955,0.5611646959685037,0
1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,0.0,5.0,3.0,0.0,0.0,2.0,400.0,-0.6476716746850284,-1.8153824604852427,0
1.0,0.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,5.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,-1.0426271641834841,-1.7744075095119023,0
1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,0.0,7.0,2.0,0.0,0.0,1.0,400.0,1.5640790665063238,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,3.0,0.0,0.0,3.0,700.0,-0.17372508728688155,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,2.0,4.0,3.0,6.0,3.0,0.0,0.0,2.0,400.0,-0.4896894788856461,-1.7334325585385617,0
1.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.3234321291912575,5.0,4.0,2.0,6.0,2.0,3.0,0.0,3.0,500.0,-0.5686805767853373,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,2.0,5.0,0.0,4.0,1.0,4.0,400.0,-0.8056538704844107,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,1.0,4.0,2.0,4.0,0.0,0.0,0.0,3.0,400.0,-0.8056538704844107,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.022569557040015564,5.0,4.0,1.0,4.0,0.0,0.0,0.0,2.0,400.0,-1.3585915557822488,0.5611646959685037,1
1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,1.0,4.0,0.0,5.0,3.0,0.0,0.0,4.0,400.0,-0.5686805767853373,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.36215059342369804,1.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,400.0,-0.8846449683841019,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.2649977300732862,1.0,4.0,1.0,5.0,0.0,0.0,2.0,2.0,400.0,-0.8056538704844107,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,400.0,-0.8056538704844107,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.2527161851865727,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,1.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.410698380985955,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,400.0,1.4850879686066325,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.022050716648291068,5.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,700.0,-0.015742891487499255,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.022569557040015564,5.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,400.0,1.169123577007868,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,1.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.6476716746850284,0.5611646959685037,1
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,5.0,4.0,1.0,6.0,1.0,0.0,0.0,1.0,400.0,0.8531591854091034,-1.7334325585385617,0
1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.2649977300732862,5.0,4.0,1.0,6.0,1.0,4.0,1.0,2.0,400.0,-1.0426271641834841,-1.8153824604852427,1
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.022050716648291068,5.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,400.0,0.30022150011126536,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.410698380985955,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,2.0,400.0,-0.8056538704844107,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.5686805767853373,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,2.0,4.0,1.0,6.0,1.0,4.0,1.0,4.0,400.0,0.06324820641219189,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.022050716648291068,5.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,400.0,0.06324820641219189,-1.7744075095119023,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,2.0,0.0,0.0,1.0,400.0,1.2481146749075591,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,1.0,4.0,1.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.015742891487499255,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.022050716648291068,5.0,4.0,0.0,6.0,3.0,0.0,0.0,3.0,400.0,0.9321502833087946,-1.5285578036718594,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,400.0,-0.9636360662837931,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.5686805767853373,0.6840895488885251,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,2.0,0.0,2.0,4.0,400.0,-0.6476716746850284,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.4896894788856461,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,2.0,4.0,1.0,6.0,0.0,0.0,0.0,3.0,700.0,0.2212304022115742,-1.7744075095119023,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,5.0,4.0,0.0,6.0,3.0,0.0,0.0,2.0,400.0,-0.8056538704844107,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,5.0,4.0,2.0,6.0,3.0,0.0,0.0,4.0,400.0,0.2212304022115742,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,5.0,0.0,4.0,1.0,3.0,400.0,-0.410698380985955,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,400.0,0.8531591854091034,-1.6924576075652213,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,0.0,7.0,1.0,0.0,0.0,4.0,400.0,1.4060968707069414,0.5611646959685037,0
1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,400.0,-0.4896894788856461,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,1.0,5.0,0.0,4.0,1.0,4.0,400.0,-0.410698380985955,-1.7744075095119023,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,2.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,400.0,0.6951769896097211,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,5.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,700.0,-0.17372508728688155,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,3.0,0.0,0.0,2.0,400.0,0.2212304022115742,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,400.0,-1.9115292410800868,0.5611646959685037,0
1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,1.0,4.0,1.0,4.0,0.0,3.0,0.0,4.0,300.0,-0.4896894788856461,0.5611646959685037,1
1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,1.0,4.0,1.0,5.0,0.0,4.0,1.0,3.0,400.0,-0.8056538704844107,-1.6924576075652213,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,2.0,4.0,1.0,7.0,0.0,4.0,1.0,2.0,400.0,0.45820369591064763,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,-0.33170728308626385,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,1.0,4.0,1.0,7.0,3.0,0.0,0.0,1.0,400.0,0.9321502833087946,-1.8563574114585832,0
1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.33170728308626385,-1.7334325585385617,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,1.0,4.0,1.0,5.0,2.0,0.0,0.0,2.0,400.0,-1.0426271641834841,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,400.0,-0.5686805767853373,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,0.0,0.0,2.0,2.0,400.0,0.6161858917100299,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.4896894788856461,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,2.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.8056538704844107,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,5.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,400.0,0.8531591854091034,0.6021396469418442,1
1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,2.0,4.0,3.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.5686805767853373,0.5611646959685037,0
1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.022569557040015564,5.0,4.0,1.0,5.0,0.0,4.0,1.0,1.0,400.0,-0.5686805767853373,0.5611646959685037,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,5.0,4.0,2.0,4.0,1.0,0.0,0.0,2.0,400.0,-0.8056538704844107,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,5.0,4.0,2.0,6.0,3.0,0.0,0.0,3.0,400.0,0.37921259801095647,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.3234321291912575,1.0,4.0,2.0,4.0,3.0,0.0,0.0,1.0,400.0,-1.516573751581631,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,2.0,4.0,2.0,6.0,3.0,0.0,0.0,4.0,400.0,-0.33170728308626385,0.5611646959685037,0
